year,to_country_id,to_country,performer,song,place_contest,running_final,place_final,points_final,points_tele_final,points_jury_final,composers,lyricists,lyrics,youtube_url,lowlevel.average_loudness,lowlevel.barkbands_crest.dmean,lowlevel.barkbands_crest.dmean2,lowlevel.barkbands_crest.dvar,lowlevel.barkbands_crest.dvar2,lowlevel.barkbands_crest.max,lowlevel.barkbands_crest.mean,lowlevel.barkbands_crest.median,lowlevel.barkbands_crest.min,lowlevel.barkbands_crest.var,lowlevel.barkbands_flatness_db.dmean,lowlevel.barkbands_flatness_db.dmean2,lowlevel.barkbands_flatness_db.dvar,lowlevel.barkbands_flatness_db.dvar2,lowlevel.barkbands_flatness_db.max,lowlevel.barkbands_flatness_db.mean,lowlevel.barkbands_flatness_db.median,lowlevel.barkbands_flatness_db.min,lowlevel.barkbands_flatness_db.var,lowlevel.barkbands_kurtosis.dmean,lowlevel.barkbands_kurtosis.dmean2,lowlevel.barkbands_kurtosis.dvar,lowlevel.barkbands_kurtosis.dvar2,lowlevel.barkbands_kurtosis.max,lowlevel.barkbands_kurtosis.mean,lowlevel.barkbands_kurtosis.median,lowlevel.barkbands_kurtosis.min,lowlevel.barkbands_kurtosis.var,lowlevel.barkbands_skewness.dmean,lowlevel.barkbands_skewness.dmean2,lowlevel.barkbands_skewness.dvar,lowlevel.barkbands_skewness.dvar2,lowlevel.barkbands_skewness.max,lowlevel.barkbands_skewness.mean,lowlevel.barkbands_skewness.median,lowlevel.barkbands_skewness.min,lowlevel.barkbands_skewness.var,lowlevel.barkbands_spread.dmean,lowlevel.barkbands_spread.dmean2,lowlevel.barkbands_spread.dvar,lowlevel.barkbands_spread.dvar2,lowlevel.barkbands_spread.max,lowlevel.barkbands_spread.mean,lowlevel.barkbands_spread.median,lowlevel.barkbands_spread.min,lowlevel.barkbands_spread.var,lowlevel.dissonance.dmean,lowlevel.dissonance.dmean2,lowlevel.dissonance.dvar,lowlevel.dissonance.dvar2,lowlevel.dissonance.max,lowlevel.dissonance.mean,lowlevel.dissonance.median,lowlevel.dissonance.min,lowlevel.dissonance.var,lowlevel.dynamic_complexity,lowlevel.erbbands_crest.dmean,lowlevel.erbbands_crest.dmean2,lowlevel.erbbands_crest.dvar,lowlevel.erbbands_crest.dvar2,lowlevel.erbbands_crest.max,lowlevel.erbbands_crest.mean,lowlevel.erbbands_crest.median,lowlevel.erbbands_crest.min,lowlevel.erbbands_crest.var,lowlevel.erbbands_flatness_db.dmean,lowlevel.erbbands_flatness_db.dmean2,lowlevel.erbbands_flatness_db.dvar,lowlevel.erbbands_flatness_db.dvar2,lowlevel.erbbands_flatness_db.max,lowlevel.erbbands_flatness_db.mean,lowlevel.erbbands_flatness_db.median,lowlevel.erbbands_flatness_db.min,lowlevel.erbbands_flatness_db.var,lowlevel.erbbands_kurtosis.dmean,lowlevel.erbbands_kurtosis.dmean2,lowlevel.erbbands_kurtosis.dvar,lowlevel.erbbands_kurtosis.dvar2,lowlevel.erbbands_kurtosis.max,lowlevel.erbbands_kurtosis.mean,lowlevel.erbbands_kurtosis.median,lowlevel.erbbands_kurtosis.min,lowlevel.erbbands_kurtosis.var,lowlevel.erbbands_skewness.dmean,lowlevel.erbbands_skewness.dmean2,lowlevel.erbbands_skewness.dvar,lowlevel.erbbands_skewness.dvar2,lowlevel.erbbands_skewness.max,lowlevel.erbbands_skewness.mean,lowlevel.erbbands_skewness.median,lowlevel.erbbands_skewness.min,lowlevel.erbbands_skewness.var,lowlevel.erbbands_spread.dmean,lowlevel.erbbands_spread.dmean2,lowlevel.erbbands_spread.dvar,lowlevel.erbbands_spread.dvar2,lowlevel.erbbands_spread.max,lowlevel.erbbands_spread.mean,lowlevel.erbbands_spread.median,lowlevel.erbbands_spread.min,lowlevel.erbbands_spread.var,lowlevel.hfc.dmean,lowlevel.hfc.dmean2,lowlevel.hfc.dvar,lowlevel.hfc.dvar2,lowlevel.hfc.max,lowlevel.hfc.mean,lowlevel.hfc.median,lowlevel.hfc.min,lowlevel.hfc.var,lowlevel.melbands_crest.dmean,lowlevel.melbands_crest.dmean2,lowlevel.melbands_crest.dvar,lowlevel.melbands_crest.dvar2,lowlevel.melbands_crest.max,lowlevel.melbands_crest.mean,lowlevel.melbands_crest.median,lowlevel.melbands_crest.min,lowlevel.melbands_crest.var,lowlevel.melbands_flatness_db.dmean,lowlevel.melbands_flatness_db.dmean2,lowlevel.melbands_flatness_db.dvar,lowlevel.melbands_flatness_db.dvar2,lowlevel.melbands_flatness_db.max,lowlevel.melbands_flatness_db.mean,lowlevel.melbands_flatness_db.median,lowlevel.melbands_flatness_db.min,lowlevel.melbands_flatness_db.var,lowlevel.melbands_kurtosis.dmean,lowlevel.melbands_kurtosis.dmean2,lowlevel.melbands_kurtosis.dvar,lowlevel.melbands_kurtosis.dvar2,lowlevel.melbands_kurtosis.max,lowlevel.melbands_kurtosis.mean,lowlevel.melbands_kurtosis.median,lowlevel.melbands_kurtosis.min,lowlevel.melbands_kurtosis.var,lowlevel.melbands_skewness.dmean,lowlevel.melbands_skewness.dmean2,lowlevel.melbands_skewness.dvar,lowlevel.melbands_skewness.dvar2,lowlevel.melbands_skewness.max,lowlevel.melbands_skewness.mean,lowlevel.melbands_skewness.median,lowlevel.melbands_skewness.min,lowlevel.melbands_skewness.var,lowlevel.melbands_spread.dmean,lowlevel.melbands_spread.dmean2,lowlevel.melbands_spread.dvar,lowlevel.melbands_spread.dvar2,lowlevel.melbands_spread.max,lowlevel.melbands_spread.mean,lowlevel.melbands_spread.median,lowlevel.melbands_spread.min,lowlevel.melbands_spread.var,lowlevel.pitch_salience.dmean,lowlevel.pitch_salience.dmean2,lowlevel.pitch_salience.dvar,lowlevel.pitch_salience.dvar2,lowlevel.pitch_salience.max,lowlevel.pitch_salience.mean,lowlevel.pitch_salience.median,lowlevel.pitch_salience.min,lowlevel.pitch_salience.var,lowlevel.silence_rate_20dB.dmean,lowlevel.silence_rate_20dB.dmean2,lowlevel.silence_rate_20dB.dvar,lowlevel.silence_rate_20dB.dvar2,lowlevel.silence_rate_20dB.max,lowlevel.silence_rate_20dB.mean,lowlevel.silence_rate_20dB.median,lowlevel.silence_rate_20dB.min,lowlevel.silence_rate_20dB.var,lowlevel.silence_rate_30dB.dmean,lowlevel.silence_rate_30dB.dmean2,lowlevel.silence_rate_30dB.dvar,lowlevel.silence_rate_30dB.dvar2,lowlevel.silence_rate_30dB.max,lowlevel.silence_rate_30dB.mean,lowlevel.silence_rate_30dB.median,lowlevel.silence_rate_30dB.min,lowlevel.silence_rate_30dB.var,lowlevel.silence_rate_60dB.dmean,lowlevel.silence_rate_60dB.dmean2,lowlevel.silence_rate_60dB.dvar,lowlevel.silence_rate_60dB.dvar2,lowlevel.silence_rate_60dB.max,lowlevel.silence_rate_60dB.mean,lowlevel.silence_rate_60dB.median,lowlevel.silence_rate_60dB.min,lowlevel.silence_rate_60dB.var,lowlevel.spectral_centroid.dmean,lowlevel.spectral_centroid.dmean2,lowlevel.spectral_centroid.dvar,lowlevel.spectral_centroid.dvar2,lowlevel.spectral_centroid.max,lowlevel.spectral_centroid.mean,lowlevel.spectral_centroid.median,lowlevel.spectral_centroid.min,lowlevel.spectral_centroid.var,lowlevel.spectral_complexity.dmean,lowlevel.spectral_complexity.dmean2,lowlevel.spectral_complexity.dvar,lowlevel.spectral_complexity.dvar2,lowlevel.spectral_complexity.max,lowlevel.spectral_complexity.mean,lowlevel.spectral_complexity.median,lowlevel.spectral_complexity.min,lowlevel.spectral_complexity.var,lowlevel.spectral_decrease.dmean,lowlevel.spectral_decrease.dmean2,lowlevel.spectral_decrease.dvar,lowlevel.spectral_decrease.dvar2,lowlevel.spectral_decrease.max,lowlevel.spectral_decrease.mean,lowlevel.spectral_decrease.median,lowlevel.spectral_decrease.min,lowlevel.spectral_decrease.var,lowlevel.spectral_energy.dmean,lowlevel.spectral_energy.dmean2,lowlevel.spectral_energy.dvar,lowlevel.spectral_energy.dvar2,lowlevel.spectral_energy.max,lowlevel.spectral_energy.mean,lowlevel.spectral_energy.median,lowlevel.spectral_energy.min,lowlevel.spectral_energy.var,lowlevel.spectral_energyband_high.dmean,lowlevel.spectral_energyband_high.dmean2,lowlevel.spectral_energyband_high.dvar,lowlevel.spectral_energyband_high.dvar2,lowlevel.spectral_energyband_high.max,lowlevel.spectral_energyband_high.mean,lowlevel.spectral_energyband_high.median,lowlevel.spectral_energyband_high.min,lowlevel.spectral_energyband_high.var,lowlevel.spectral_energyband_low.dmean,lowlevel.spectral_energyband_low.dmean2,lowlevel.spectral_energyband_low.dvar,lowlevel.spectral_energyband_low.dvar2,lowlevel.spectral_energyband_low.max,lowlevel.spectral_energyband_low.mean,lowlevel.spectral_energyband_low.median,lowlevel.spectral_energyband_low.min,lowlevel.spectral_energyband_low.var,lowlevel.spectral_energyband_middle_high.dmean,lowlevel.spectral_energyband_middle_high.dmean2,lowlevel.spectral_energyband_middle_high.dvar,lowlevel.spectral_energyband_middle_high.dvar2,lowlevel.spectral_energyband_middle_high.max,lowlevel.spectral_energyband_middle_high.mean,lowlevel.spectral_energyband_middle_high.median,lowlevel.spectral_energyband_middle_high.min,lowlevel.spectral_energyband_middle_high.var,lowlevel.spectral_energyband_middle_low.dmean,lowlevel.spectral_energyband_middle_low.dmean2,lowlevel.spectral_energyband_middle_low.dvar,lowlevel.spectral_energyband_middle_low.dvar2,lowlevel.spectral_energyband_middle_low.max,lowlevel.spectral_energyband_middle_low.mean,lowlevel.spectral_energyband_middle_low.median,lowlevel.spectral_energyband_middle_low.min,lowlevel.spectral_energyband_middle_low.var,lowlevel.spectral_entropy.dmean,lowlevel.spectral_entropy.dmean2,lowlevel.spectral_entropy.dvar,lowlevel.spectral_entropy.dvar2,lowlevel.spectral_entropy.max,lowlevel.spectral_entropy.mean,lowlevel.spectral_entropy.median,lowlevel.spectral_entropy.min,lowlevel.spectral_entropy.var,lowlevel.spectral_flux.dmean,lowlevel.spectral_flux.dmean2,lowlevel.spectral_flux.dvar,lowlevel.spectral_flux.dvar2,lowlevel.spectral_flux.max,lowlevel.spectral_flux.mean,lowlevel.spectral_flux.median,lowlevel.spectral_flux.min,lowlevel.spectral_flux.var,lowlevel.spectral_kurtosis.dmean,lowlevel.spectral_kurtosis.dmean2,lowlevel.spectral_kurtosis.dvar,lowlevel.spectral_kurtosis.dvar2,lowlevel.spectral_kurtosis.max,lowlevel.spectral_kurtosis.mean,lowlevel.spectral_kurtosis.median,lowlevel.spectral_kurtosis.min,lowlevel.spectral_kurtosis.var,lowlevel.spectral_rms.dmean,lowlevel.spectral_rms.dmean2,lowlevel.spectral_rms.dvar,lowlevel.spectral_rms.dvar2,lowlevel.spectral_rms.max,lowlevel.spectral_rms.mean,lowlevel.spectral_rms.median,lowlevel.spectral_rms.min,lowlevel.spectral_rms.var,lowlevel.spectral_rolloff.dmean,lowlevel.spectral_rolloff.dmean2,lowlevel.spectral_rolloff.dvar,lowlevel.spectral_rolloff.dvar2,lowlevel.spectral_rolloff.max,lowlevel.spectral_rolloff.mean,lowlevel.spectral_rolloff.median,lowlevel.spectral_rolloff.min,lowlevel.spectral_rolloff.var,lowlevel.spectral_skewness.dmean,lowlevel.spectral_skewness.dmean2,lowlevel.spectral_skewness.dvar,lowlevel.spectral_skewness.dvar2,lowlevel.spectral_skewness.max,lowlevel.spectral_skewness.mean,lowlevel.spectral_skewness.median,lowlevel.spectral_skewness.min,lowlevel.spectral_skewness.var,lowlevel.spectral_spread.dmean,lowlevel.spectral_spread.dmean2,lowlevel.spectral_spread.dvar,lowlevel.spectral_spread.dvar2,lowlevel.spectral_spread.max,lowlevel.spectral_spread.mean,lowlevel.spectral_spread.median,lowlevel.spectral_spread.min,lowlevel.spectral_spread.var,lowlevel.spectral_strongpeak.dmean,lowlevel.spectral_strongpeak.dmean2,lowlevel.spectral_strongpeak.dvar,lowlevel.spectral_strongpeak.dvar2,lowlevel.spectral_strongpeak.max,lowlevel.spectral_strongpeak.mean,lowlevel.spectral_strongpeak.median,lowlevel.spectral_strongpeak.min,lowlevel.spectral_strongpeak.var,lowlevel.zerocrossingrate.dmean,lowlevel.zerocrossingrate.dmean2,lowlevel.zerocrossingrate.dvar,lowlevel.zerocrossingrate.dvar2,lowlevel.zerocrossingrate.max,lowlevel.zerocrossingrate.mean,lowlevel.zerocrossingrate.median,lowlevel.zerocrossingrate.min,lowlevel.zerocrossingrate.var,rhythm.beats_count,rhythm.beats_loudness.dmean,rhythm.beats_loudness.dmean2,rhythm.beats_loudness.dvar,rhythm.beats_loudness.dvar2,rhythm.beats_loudness.max,rhythm.beats_loudness.mean,rhythm.beats_loudness.median,rhythm.beats_loudness.min,rhythm.beats_loudness.var,rhythm.bpm,rhythm.bpm_histogram_first_peak_bpm.dmean,rhythm.bpm_histogram_first_peak_bpm.dmean2,rhythm.bpm_histogram_first_peak_bpm.dvar,rhythm.bpm_histogram_first_peak_bpm.dvar2,rhythm.bpm_histogram_first_peak_bpm.max,rhythm.bpm_histogram_first_peak_bpm.mean,rhythm.bpm_histogram_first_peak_bpm.median,rhythm.bpm_histogram_first_peak_bpm.min,rhythm.bpm_histogram_first_peak_bpm.var,rhythm.bpm_histogram_first_peak_spread.dmean,rhythm.bpm_histogram_first_peak_spread.dmean2,rhythm.bpm_histogram_first_peak_spread.dvar,rhythm.bpm_histogram_first_peak_spread.dvar2,rhythm.bpm_histogram_first_peak_spread.max,rhythm.bpm_histogram_first_peak_spread.mean,rhythm.bpm_histogram_first_peak_spread.median,rhythm.bpm_histogram_first_peak_spread.min,rhythm.bpm_histogram_first_peak_spread.var,rhythm.bpm_histogram_first_peak_weight.dmean,rhythm.bpm_histogram_first_peak_weight.dmean2,rhythm.bpm_histogram_first_peak_weight.dvar,rhythm.bpm_histogram_first_peak_weight.dvar2,rhythm.bpm_histogram_first_peak_weight.max,rhythm.bpm_histogram_first_peak_weight.mean,rhythm.bpm_histogram_first_peak_weight.median,rhythm.bpm_histogram_first_peak_weight.min,rhythm.bpm_histogram_first_peak_weight.var,rhythm.bpm_histogram_second_peak_bpm.dmean,rhythm.bpm_histogram_second_peak_bpm.dmean2,rhythm.bpm_histogram_second_peak_bpm.dvar,rhythm.bpm_histogram_second_peak_bpm.dvar2,rhythm.bpm_histogram_second_peak_bpm.max,rhythm.bpm_histogram_second_peak_bpm.mean,rhythm.bpm_histogram_second_peak_bpm.median,rhythm.bpm_histogram_second_peak_bpm.min,rhythm.bpm_histogram_second_peak_bpm.var,rhythm.bpm_histogram_second_peak_spread.dmean,rhythm.bpm_histogram_second_peak_spread.dmean2,rhythm.bpm_histogram_second_peak_spread.dvar,rhythm.bpm_histogram_second_peak_spread.dvar2,rhythm.bpm_histogram_second_peak_spread.max,rhythm.bpm_histogram_second_peak_spread.mean,rhythm.bpm_histogram_second_peak_spread.median,rhythm.bpm_histogram_second_peak_spread.min,rhythm.bpm_histogram_second_peak_spread.var,rhythm.bpm_histogram_second_peak_weight.dmean,rhythm.bpm_histogram_second_peak_weight.dmean2,rhythm.bpm_histogram_second_peak_weight.dvar,rhythm.bpm_histogram_second_peak_weight.dvar2,rhythm.bpm_histogram_second_peak_weight.max,rhythm.bpm_histogram_second_peak_weight.mean,rhythm.bpm_histogram_second_peak_weight.median,rhythm.bpm_histogram_second_peak_weight.min,rhythm.bpm_histogram_second_peak_weight.var,rhythm.danceability,rhythm.onset_rate,tonal.chords_changes_rate,tonal.chords_number_rate,tonal.chords_strength.dmean,tonal.chords_strength.dmean2,tonal.chords_strength.dvar,tonal.chords_strength.dvar2,tonal.chords_strength.max,tonal.chords_strength.mean,tonal.chords_strength.median,tonal.chords_strength.min,tonal.chords_strength.var,tonal.hpcp_entropy.dmean,tonal.hpcp_entropy.dmean2,tonal.hpcp_entropy.dvar,tonal.hpcp_entropy.dvar2,tonal.hpcp_entropy.max,tonal.hpcp_entropy.mean,tonal.hpcp_entropy.median,tonal.hpcp_entropy.min,tonal.hpcp_entropy.var,tonal.key_strength,tonal.tuning_diatonic_strength,tonal.tuning_equal_tempered_deviation,tonal.tuning_frequency,tonal.tuning_nontempered_energy_ratio,tonal.chords_key,tonal.chords_scale,tonal.key_key,tonal.key_scale
2020,fr,France,Tom Leeb,The Best in Me,,,,,,,,,"La nuit comme un écho\nComme un reflet à tes mots\nDans mon cœur, je lis\nUn éternel récit\nDe toi\nDe toi, de toi, de toi\n\nYou, you are the best in me\nYou're making it all complete\nYou are, you are, you are\nIn every breath I breathe\nForever eternally\nYou are, you are, you are\nYou are the best in me\n\nJ'irai au bout des sens\nFaire voyager mon innocence\nPour qu'ils donnent vie\nÀ tout c'qu'on s'est promis\nYou are\nYou are, you are, you are\n\nYou, you are the best in me\nYou're making it all complete\nYou are, you are, you are\nIn every breath I breathe\nForever eternally\nYou are, you are, you are\nYou are the best in me\n\nMon alli, mon alliée\nMême si le temps devait s'arrêter\nSans toi, je perds le meilleur de moi\n\nYou are the best in me\n(You are the best in me)\n(You're making it all complete)\nYou are, you are, you are\nYou are the best in me\nYou're making it all complete\nYou are, you are, you are\nIn every breath I breathe\nForever eternally\nYou are, you are, you are\nYou are the best in me\nYou are the best in me",https://youtube.com/watch?v=J5SOdhXjYko,0.476069062948,2.31456828117,3.70260429382,4.97747421265,12.1541585922,26.7085647583,11.2406578064,10.392364502,2.50743079185,19.6529941559,0.0188211593777,0.0281980093569,0.000359056226443,0.00075136689702,0.54290920496,0.171029090881,0.155142813921,0.0317176170647,0.00724643748254,4.30526971817,6.68069934845,83.8560791016,197.231689453,386.895843506,11.7674074173,6.10509777069,-1.90360367298,318.969421387,0.524780154228,0.789503514767,0.35456609726,0.779919505119,16.6944541931,2.28296875954,2.07793092728,-2.83497786522,2.54145002365,4.58915901184,6.78594255447,59.9881019592,116.222518921,102.794021606,16.7005958557,12.417766571,0.303332269192,241.294723511,0.0255368761718,0.0428907945752,0.000611971947365,0.00164939498063,0.499999910593,0.435631811619,0.446347951889,0.164164677262,0.00235622166656,6.9673871994,2.58429884911,4.13104009628,6.26834440231,15.7761154175,30.1256370544,11.045083046,9.82471656799,2.38322544098,26.8943004608,0.0146088059992,0.0213396064937,0.00021135120187,0.000444046250777,0.450488775969,0.161658972502,0.152051955462,0.0335759557784,0.00332094379701,1.42006778717,2.20070433617,4.66066789627,11.0388908386,77.7231521606,2.6301074028,0.984690785408,-1.75043463707,28.2115287781,0.362235605717,0.545393466949,0.133896291256,0.296504914761,7.18651008606,1.07703101635,1.00241076946,-2.68921279907,0.951919317245,7.63195514679,11.4871988297,97.3118591309,224.216812134,154.025039673,37.2653160095,32.4718551636,1.70912992954,486.195098877,3.9574649334,5.59041643143,59.139667511,116.399452209,232.659133911,16.2695350647,6.81112670898,1.07026444386e-16,450.9090271,2.80983448029,4.57462787628,7.27376699448,18.2287807465,39.7036094666,14.6464576721,13.7864875793,1.02229118347,32.153553009,0.0221283361316,0.0323075093329,0.000561910506804,0.00110990763642,0.693195044994,0.250583827496,0.235499680042,9.34975287237e-06,0.0118793779984,8.2818775177,12.8157777786,194.888793945,455.715423584,426.160247803,22.2054977417,13.1095733643,-1.79429078102,763.365661621,0.666030943394,1.01331794262,0.522281289101,1.18808197975,14.1016197205,3.02492117882,2.75416231155,-2.02538013458,3.41944527626,4.81175613403,7.27700185776,112.202331543,238.438598633,234.261932373,16.9195899963,11.3921976089,0.30887567997,473.685821533,0.0623922646046,0.0995903834701,0.00322181684896,0.00818089023232,0.997659265995,0.540407598019,0.552581071854,0.0143109159544,0.0160763952881,0.0,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0108517352492,0.0217062085867,0.010733615607,0.0227501373738,1,0.986752450466,1,0,0.013072013855,0.0272555202246,0.0545179210603,0.0265154596418,0.0586058199406,1,0.266212463379,0,0,0.195367768407,159.295776367,236.735595703,90134.9296875,160460.765625,11707.2021484,939.151184082,663.730224609,140.207015991,1793829.5,1.94246053696,3.10827875137,7.02963972092,15.7891025543,49,11.5292711258,9,0,79.8016586304,1.46922785049e-09,2.19285412051e-09,7.14490406264e-18,1.52497082128e-17,1.8440338661e-28,-5.14109421701e-09,-2.88981327756e-09,-5.71057015009e-08,3.73889541166e-17,0.00575325312093,0.00856976117939,0.000106803199742,0.000227704804274,0.229281261563,0.0208793506026,0.0118269752711,9.731238685e-21,0.000601268140599,0.000268524716375,0.000373234011931,4.54817154605e-07,8.32495175018e-07,0.0222078934312,0.000758990470786,0.000146765261889,6.85342401955e-21,1.98770317184e-06,0.00284340814687,0.00440134434029,6.42191662337e-05,0.000142245044117,0.142898142338,0.00540667539462,0.00170169060584,1.45390772478e-23,0.000136642614962,0.00116120721214,0.00170739123132,6.89287253408e-06,1.52171905938e-05,0.0602479279041,0.00363926263526,0.000849476607982,1.28170474712e-21,4.50860243291e-05,0.00383154419251,0.00589866563678,4.23504134233e-05,0.000101786135929,0.134530678391,0.0118165072054,0.00702112354338,1.37749199952e-22,0.000195076703676,0.169692054391,0.242749333382,0.0368098057806,0.0697571709752,9.82024002075,7.20457553864,7.31583023071,3.77788066864,0.713788688183,0.0162129607052,0.0257085245103,0.000443894299679,0.00107853615191,0.289266049862,0.0590018555522,0.048127643764,6.22780577109e-11,0.002495119581,1.94258081913,3.04999423027,18.7820587158,47.8595962524,227.227157593,8.58466243744,4.30937671661,-1.25713956356,318.99432373,0.000511870486662,0.000753013009671,4.43103658654e-07,9.07196124444e-07,0.0149562368169,0.00374090042897,0.00339683843777,3.08121583803e-12,6.37580569673e-06,406.411987305,658.641662598,1323488.75,2681224.75,19595.2148438,1355.98718262,602.9296875,21.533203125,7414762.0,0.221726149321,0.326997190714,0.068978279829,0.149954557419,13.4098911285,2.15160751343,1.87815797329,-0.0785165205598,1.72874641418,603111.0625,861287.625,835831398400.0,1536397541380.0,42349016,6156867.5,5597742.0,433324.09375,23015869906900.0,0.407244890928,0.6828135252,0.677635192871,1.67293298244,11.3778886795,0.895595610142,0.411428958178,0,1.81019699574,0.0105739850551,0.0121958162636,0.000293613615213,0.00034734988003,0.86669921875,0.0615056939423,0.044189453125,0.0,0.0052760085091,419,0.0233633127064,0.042754445225,0.00102091394365,0.0031265032012,0.156155779958,0.029379144311,0.014625989832,0.0,0.00130021374207,139.646484375,0,0,0,0,140,140,140,140,0,0,0,0,0,0.334437072277,0.334437072277,0.334437072277,0.334437072277,0,0,0,0,0,0.480861246586,0.480861246586,0.480861246586,0.480861246586,0,0,0,0,0,133,133,133,133,0,0,0,0,0,0.142857134342,0.142857134342,0.142857134342,0.142857134342,0,0,0,0,0,0.143540665507,0.143540665507,0.143540665507,0.143540665507,0,0.95853471756,2.54850101471,0.0572653897107,0.00378405652009,0.0096818851307,0.0090100755915,0.000543423229828,0.000930229318328,0.822763264179,0.522165298462,0.542109727859,-1.0,0.03547238186,0.58856767416,0.998302340508,0.258151859045,0.703930556774,4.31274986267,1.73773884773,1.76940822601,0,0.54982060194,0.646395623684,0.50220733881,0.0194194093347,440.254241943,0.67306381464,G,major,C,major
